obs_name,x,y,label,hicat_label
0,6900,2250,unknown,connective_tissue
1,3950,2300,unknown,connective_tissue
2,4200,2300,unknown,connective_tissue
3,4250,2300,unknown,breast_glands
4,4300,2300,unknown,breast_glands
5,4350,2300,unknown,breast_glands
6,4400,2300,unknown,breast_glands
7,4450,2300,unknown,breast_glands
8,4500,2300,unknown,breast_glands
9,4550,2300,unknown,breast_glands
10,4600,2300,unknown,breast_glands
11,4850,2300,unknown,breast_glands
12,4900,2300,unknown,connective_tissue
13,4950,2300,unknown,connective_tissue
14,5000,2300,unknown,connective_tissue
15,5050,2300,unknown,connective_tissue
16,5250,2300,unknown,connective_tissue
17,5900,2300,unknown,connective_tissue
18,6300,2300,unknown,connective_tissue
19,6350,2300,unknown,connective_tissue
20,6400,2300,unknown,connective_tissue
21,6500,2300,unknown,connective_tissue
22,6550,2300,unknown,connective_tissue
23,3400,2350,unknown,connective_tissue
24,3500,2350,unknown,connective_tissue
25,3750,2350,unknown,connective_tissue
26,3800,2350,unknown,connective_tissue
27,3850,2350,unknown,connective_tissue
28,3900,2350,unknown,connective_tissue
29,3950,2350,unknown,connective_tissue
30,4000,2350,unknown,connective_tissue
31,4200,2350,unknown,connective_tissue
32,4250,2350,unknown,connective_tissue
33,4300,2350,unknown,breast_glands
34,4350,2350,unknown,breast_glands
35,4400,2350,unknown,breast_glands
36,4450,2350,unknown,breast_glands
37,4500,2350,unknown,breast_glands
38,4550,2350,unknown,breast_glands
39,4600,2350,unknown,breast_glands
40,4650,2350,unknown,breast_glands
41,4750,2350,unknown,breast_glands
42,4800,2350,unknown,breast_glands
43,4850,2350,unknown,breast_glands
44,4900,2350,unknown,connective_tissue
45,4950,2350,unknown,connective_tissue
46,5000,2350,unknown,connective_tissue
47,5050,2350,unknown,connective_tissue
48,5100,2350,unknown,connective_tissue
49,5150,2350,unknown,connective_tissue
50,5200,2350,unknown,connective_tissue
51,5250,2350,unknown,connective_tissue
52,5300,2350,unknown,connective_tissue
53,5350,2350,unknown,connective_tissue
54,5400,2350,unknown,connective_tissue
55,5450,2350,unknown,connective_tissue
56,5500,2350,unknown,connective_tissue
57,5550,2350,unknown,connective_tissue
58,5600,2350,unknown,connective_tissue
59,5650,2350,unknown,connective_tissue
60,5700,2350,unknown,connective_tissue
61,5750,2350,unknown,connective_tissue
62,5800,2350,unknown,connective_tissue
63,5850,2350,unknown,connective_tissue
64,5900,2350,unknown,connective_tissue
65,5950,2350,unknown,connective_tissue
66,6000,2350,unknown,connective_tissue
67,6050,2350,unknown,connective_tissue
68,6100,2350,unknown,connective_tissue
69,6150,2350,unknown,connective_tissue
70,6200,2350,unknown,connective_tissue
71,6250,2350,unknown,connective_tissue
72,6300,2350,unknown,connective_tissue
73,6350,2350,unknown,connective_tissue
74,6400,2350,unknown,connective_tissue
75,6450,2350,unknown,connective_tissue
76,6500,2350,unknown,connective_tissue
77,6550,2350,unknown,connective_tissue
78,6600,2350,unknown,connective_tissue
79,6650,2350,unknown,connective_tissue
80,6750,2350,unknown,connective_tissue
81,6900,2350,unknown,connective_tissue
82,6950,2350,unknown,connective_tissue
83,7000,2350,unknown,connective_tissue
84,3000,2400,unknown,connective_tissue
85,3050,2400,unknown,connective_tissue
86,3200,2400,unknown,connective_tissue
87,3250,2400,unknown,connective_tissue
88,3300,2400,unknown,connective_tissue
89,3350,2400,unknown,connective_tissue
90,3400,2400,unknown,connective_tissue
91,3450,2400,unknown,connective_tissue
92,3500,2400,unknown,connective_tissue
93,3550,2400,unknown,connective_tissue
94,3600,2400,unknown,connective_tissue
95,3650,2400,unknown,connective_tissue
96,3700,2400,unknown,connective_tissue
97,3750,2400,unknown,connective_tissue
98,3800,2400,unknown,connective_tissue
99,3850,2400,unknown,connective_tissue
100,3900,2400,unknown,connective_tissue
101,3950,2400,unknown,connective_tissue
102,4000,2400,unknown,connective_tissue
103,4050,2400,unknown,connective_tissue
104,4100,2400,unknown,connective_tissue
105,4200,2400,unknown,connective_tissue
106,4250,2400,unknown,connective_tissue
107,4300,2400,unknown,breast_glands
108,4350,2400,unknown,breast_glands
109,4400,2400,unknown,breast_glands
110,4450,2400,unknown,breast_glands
111,4500,2400,unknown,breast_glands
112,4550,2400,unknown,breast_glands
113,4600,2400,unknown,breast_glands
114,4650,2400,unknown,breast_glands
115,4700,2400,unknown,breast_glands
116,4750,2400,unknown,breast_glands
117,4800,2400,unknown,breast_glands
118,4850,2400,unknown,breast_glands
119,4900,2400,unknown,connective_tissue
120,4950,2400,unknown,connective_tissue
121,5000,2400,unknown,connective_tissue
122,5050,2400,unknown,connective_tissue
123,5100,2400,unknown,connective_tissue
124,5150,2400,unknown,connective_tissue
125,5200,2400,unknown,connective_tissue
126,5250,2400,unknown,connective_tissue
127,5300,2400,unknown,connective_tissue
128,5350,2400,unknown,connective_tissue
129,5400,2400,unknown,connective_tissue
130,5450,2400,unknown,connective_tissue
131,5500,2400,unknown,connective_tissue
132,5550,2400,unknown,connective_tissue
133,5600,2400,unknown,connective_tissue
134,5650,2400,unknown,connective_tissue
135,5700,2400,unknown,connective_tissue
136,5750,2400,unknown,connective_tissue
137,5800,2400,unknown,connective_tissue
138,5850,2400,unknown,connective_tissue
139,5900,2400,unknown,connective_tissue
140,5950,2400,unknown,connective_tissue
141,6000,2400,unknown,connective_tissue
142,6050,2400,unknown,connective_tissue
143,6100,2400,unknown,connective_tissue
144,6150,2400,unknown,connective_tissue
145,6200,2400,unknown,connective_tissue
146,6250,2400,unknown,connective_tissue
147,6300,2400,unknown,connective_tissue
148,6350,2400,unknown,connective_tissue
149,6400,2400,unknown,connective_tissue
150,6450,2400,unknown,connective_tissue
151,6500,2400,unknown,connective_tissue
152,6550,2400,unknown,connective_tissue
153,6600,2400,unknown,connective_tissue
154,6650,2400,unknown,connective_tissue
155,6700,2400,unknown,connective_tissue
156,6750,2400,unknown,connective_tissue
157,6850,2400,unknown,connective_tissue
158,6900,2400,unknown,connective_tissue
159,6950,2400,unknown,connective_tissue
160,7000,2400,unknown,connective_tissue
161,7050,2400,unknown,connective_tissue
162,2400,2450,unknown,connective_tissue
163,2450,2450,unknown,connective_tissue
164,2500,2450,unknown,connective_tissue
165,2550,2450,unknown,connective_tissue
166,2600,2450,unknown,connective_tissue
167,2650,2450,unknown,connective_tissue
168,2700,2450,unknown,connective_tissue
169,2800,2450,unknown,connective_tissue
170,2850,2450,unknown,connective_tissue
171,2900,2450,unknown,connective_tissue
172,2950,2450,unknown,connective_tissue
173,3000,2450,unknown,connective_tissue
174,3050,2450,unknown,connective_tissue
175,3100,2450,unknown,connective_tissue
176,3150,2450,unknown,connective_tissue
177,3200,2450,unknown,connective_tissue
178,3250,2450,unknown,connective_tissue
179,3300,2450,unknown,connective_tissue
180,3350,2450,unknown,connective_tissue
181,3400,2450,unknown,connective_tissue
182,3450,2450,unknown,connective_tissue
183,3500,2450,unknown,connective_tissue
184,3550,2450,unknown,connective_tissue
185,3600,2450,unknown,connective_tissue
186,3650,2450,unknown,connective_tissue
187,3700,2450,unknown,connective_tissue
188,3750,2450,unknown,connective_tissue
189,3800,2450,unknown,connective_tissue
190,3850,2450,unknown,connective_tissue
191,3900,2450,unknown,connective_tissue
192,3950,2450,unknown,connective_tissue
193,4000,2450,unknown,connective_tissue
194,4050,2450,unknown,connective_tissue
195,4100,2450,unknown,connective_tissue
196,4150,2450,unknown,connective_tissue
197,4200,2450,unknown,connective_tissue
198,4250,2450,unknown,connective_tissue
199,4300,2450,unknown,breast_glands
200,4350,2450,unknown,breast_glands
201,4400,2450,unknown,breast_glands
202,4450,2450,unknown,breast_glands
203,4500,2450,unknown,breast_glands
204,4550,2450,unknown,breast_glands
205,4600,2450,unknown,breast_glands
206,4650,2450,unknown,breast_glands
207,4700,2450,unknown,breast_glands
208,4750,2450,unknown,breast_glands
209,4800,2450,unknown,breast_glands
210,4850,2450,unknown,breast_glands
211,4900,2450,unknown,connective_tissue
212,4950,2450,unknown,connective_tissue
213,5000,2450,unknown,connective_tissue
214,5050,2450,unknown,connective_tissue
215,5100,2450,unknown,connective_tissue
216,5150,2450,unknown,connective_tissue
217,5200,2450,unknown,connective_tissue
218,5250,2450,unknown,connective_tissue
219,5300,2450,unknown,connective_tissue
220,5350,2450,unknown,connective_tissue
221,5400,2450,unknown,connective_tissue
222,5450,2450,unknown,connective_tissue
223,5500,2450,unknown,connective_tissue
224,5550,2450,unknown,connective_tissue
225,5600,2450,unknown,connective_tissue
226,5650,2450,unknown,connective_tissue
227,5700,2450,unknown,connective_tissue
228,5750,2450,unknown,connective_tissue
229,5800,2450,unknown,connective_tissue
230,5850,2450,unknown,connective_tissue
231,5900,2450,unknown,connective_tissue
232,5950,2450,unknown,connective_tissue
233,6000,2450,unknown,connective_tissue
234,6050,2450,unknown,connective_tissue
235,6100,2450,unknown,connective_tissue
236,6150,2450,unknown,connective_tissue
237,6200,2450,unknown,connective_tissue
238,6250,2450,unknown,connective_tissue
239,6300,2450,unknown,connective_tissue
240,6350,2450,unknown,connective_tissue
241,6400,2450,unknown,connective_tissue
242,6450,2450,unknown,connective_tissue
243,6500,2450,unknown,connective_tissue
244,6550,2450,unknown,connective_tissue
245,6600,2450,unknown,connective_tissue
246,6650,2450,unknown,connective_tissue
247,6700,2450,unknown,connective_tissue
248,6750,2450,unknown,connective_tissue
249,6800,2450,unknown,connective_tissue
250,6850,2450,unknown,connective_tissue
251,6900,2450,unknown,connective_tissue
252,6950,2450,unknown,connective_tissue
253,7000,2450,unknown,connective_tissue
254,7050,2450,unknown,connective_tissue
255,7100,2450,unknown,connective_tissue
256,1200,2500,unknown,connective_tissue
257,1250,2500,unknown,connective_tissue
258,1600,2500,unknown,adipose_tissue
259,1700,2500,unknown,adipose_tissue
260,1750,2500,unknown,adipose_tissue
261,1900,2500,unknown,connective_tissue
262,1950,2500,unknown,connective_tissue
263,2000,2500,unknown,connective_tissue
264,2050,2500,unknown,connective_tissue
265,2100,2500,unknown,connective_tissue
266,2150,2500,unknown,connective_tissue
267,2200,2500,unknown,connective_tissue
268,2250,2500,unknown,connective_tissue
269,2300,2500,unknown,connective_tissue
270,2350,2500,unknown,connective_tissue
271,2400,2500,unknown,connective_tissue
272,2450,2500,unknown,connective_tissue
273,2500,2500,unknown,connective_tissue
274,2550,2500,unknown,connective_tissue
275,2600,2500,unknown,connective_tissue
276,2650,2500,unknown,connective_tissue
277,2700,2500,unknown,connective_tissue
278,2750,2500,unknown,connective_tissue
279,2800,2500,unknown,connective_tissue
280,2850,2500,unknown,connective_tissue
281,2900,2500,unknown,connective_tissue
282,2950,2500,unknown,connective_tissue
283,3000,2500,unknown,connective_tissue
284,3050,2500,unknown,connective_tissue
285,3100,2500,unknown,connective_tissue
286,3150,2500,unknown,connective_tissue
287,3200,2500,unknown,connective_tissue
288,3250,2500,unknown,connective_tissue
289,3300,2500,unknown,connective_tissue
290,3350,2500,unknown,connective_tissue
291,3400,2500,unknown,connective_tissue
292,3450,2500,unknown,connective_tissue
293,3500,2500,unknown,connective_tissue
294,3550,2500,unknown,connective_tissue
295,3600,2500,unknown,connective_tissue
296,3650,2500,unknown,connective_tissue
297,3700,2500,unknown,connective_tissue
298,3750,2500,unknown,connective_tissue
299,3800,2500,unknown,connective_tissue
300,3850,2500,unknown,connective_tissue
301,3900,2500,unknown,connective_tissue
302,3950,2500,unknown,connective_tissue
303,4000,2500,unknown,connective_tissue
304,4050,2500,unknown,connective_tissue
305,4100,2500,unknown,connective_tissue
306,4150,2500,unknown,connective_tissue
307,4200,2500,unknown,connective_tissue
308,4250,2500,unknown,connective_tissue
309,4300,2500,unknown,breast_glands
310,4350,2500,unknown,breast_glands
311,4400,2500,unknown,breast_glands
312,4450,2500,unknown,breast_glands
313,4500,2500,unknown,breast_glands
314,4550,2500,unknown,breast_glands
315,4600,2500,unknown,breast_glands
316,4650,2500,unknown,breast_glands
317,4700,2500,unknown,breast_glands
318,4750,2500,unknown,breast_glands
319,4800,2500,unknown,breast_glands
320,4850,2500,unknown,breast_glands
321,4900,2500,unknown,connective_tissue
322,4950,2500,unknown,connective_tissue
323,5000,2500,unknown,connective_tissue
324,5050,2500,unknown,connective_tissue
325,5100,2500,unknown,connective_tissue
326,5150,2500,unknown,connective_tissue
327,5200,2500,unknown,connective_tissue
328,5250,2500,unknown,connective_tissue
329,5300,2500,connective_tissue,connective_tissue
330,5350,2500,connective_tissue,connective_tissue
331,5400,2500,connective_tissue,connective_tissue
332,5450,2500,connective_tissue,connective_tissue
333,5500,2500,connective_tissue,connective_tissue
334,5550,2500,connective_tissue,connective_tissue
335,5600,2500,connective_tissue,connective_tissue
336,5650,2500,connective_tissue,connective_tissue
337,5700,2500,connective_tissue,connective_tissue
338,5750,2500,connective_tissue,connective_tissue
339,5800,2500,connective_tissue,connective_tissue
340,5850,2500,connective_tissue,connective_tissue
341,5900,2500,connective_tissue,connective_tissue
342,5950,2500,connective_tissue,connective_tissue
343,6000,2500,connective_tissue,connective_tissue
344,6050,2500,connective_tissue,connective_tissue
345,6100,2500,connective_tissue,connective_tissue
346,6150,2500,connective_tissue,connective_tissue
347,6200,2500,connective_tissue,connective_tissue
348,6250,2500,connective_tissue,connective_tissue
349,6300,2500,connective_tissue,connective_tissue
350,6350,2500,connective_tissue,connective_tissue
351,6400,2500,connective_tissue,connective_tissue
352,6450,2500,connective_tissue,connective_tissue
353,6500,2500,unknown,connective_tissue
354,6550,2500,unknown,connective_tissue
355,6600,2500,unknown,connective_tissue
356,6650,2500,unknown,connective_tissue
357,6700,2500,unknown,connective_tissue
358,6750,2500,unknown,connective_tissue
359,6800,2500,unknown,connective_tissue
360,6850,2500,unknown,connective_tissue
361,6900,2500,unknown,connective_tissue
362,6950,2500,unknown,connective_tissue
363,7000,2500,unknown,connective_tissue
364,7050,2500,unknown,connective_tissue
365,7100,2500,unknown,connective_tissue
366,7150,2500,unknown,connective_tissue
367,1150,2550,unknown,connective_tissue
368,1200,2550,unknown,connective_tissue
369,1250,2550,unknown,connective_tissue
370,1300,2550,unknown,connective_tissue
371,1400,2550,unknown,connective_tissue
372,1450,2550,unknown,adipose_tissue
373,1500,2550,unknown,adipose_tissue
374,1550,2550,unknown,adipose_tissue
375,1600,2550,unknown,adipose_tissue
376,1650,2550,unknown,adipose_tissue
377,1700,2550,unknown,adipose_tissue
378,1750,2550,unknown,adipose_tissue
379,1800,2550,unknown,adipose_tissue
380,1850,2550,unknown,adipose_tissue
381,1900,2550,unknown,connective_tissue
382,1950,2550,unknown,connective_tissue
383,2000,2550,unknown,connective_tissue
384,2050,2550,unknown,connective_tissue
385,2100,2550,unknown,connective_tissue
386,2150,2550,unknown,connective_tissue
387,2200,2550,unknown,connective_tissue
388,2250,2550,unknown,connective_tissue
389,2300,2550,unknown,connective_tissue
390,2350,2550,unknown,connective_tissue
391,2400,2550,unknown,connective_tissue
392,2450,2550,unknown,connective_tissue
393,2500,2550,unknown,connective_tissue
394,2550,2550,unknown,connective_tissue
395,2600,2550,unknown,connective_tissue
396,2650,2550,unknown,connective_tissue
397,2700,2550,unknown,connective_tissue
398,2750,2550,unknown,connective_tissue
399,2800,2550,unknown,connective_tissue
400,2850,2550,unknown,connective_tissue
401,2900,2550,unknown,connective_tissue
402,2950,2550,unknown,connective_tissue
403,3000,2550,unknown,connective_tissue
404,3050,2550,unknown,connective_tissue
405,3100,2550,unknown,connective_tissue
406,3150,2550,unknown,connective_tissue
407,3200,2550,unknown,connective_tissue
408,3250,2550,unknown,connective_tissue
409,3300,2550,unknown,connective_tissue
410,3350,2550,unknown,connective_tissue
411,3400,2550,unknown,connective_tissue
412,3450,2550,unknown,connective_tissue
413,3500,2550,unknown,connective_tissue
414,3550,2550,unknown,connective_tissue
415,3600,2550,unknown,connective_tissue
416,3650,2550,unknown,connective_tissue
417,3700,2550,unknown,connective_tissue
418,3750,2550,unknown,connective_tissue
419,3800,2550,unknown,connective_tissue
420,3850,2550,unknown,connective_tissue
421,3900,2550,unknown,connective_tissue
422,3950,2550,unknown,connective_tissue
423,4000,2550,unknown,connective_tissue
424,4050,2550,unknown,connective_tissue
425,4100,2550,unknown,connective_tissue
426,4150,2550,unknown,connective_tissue
427,4200,2550,unknown,connective_tissue
428,4250,2550,unknown,connective_tissue
429,4300,2550,unknown,connective_tissue
430,4350,2550,unknown,breast_glands
431,4400,2550,breast_glands,breast_glands
432,4450,2550,breast_glands,breast_glands
433,4500,2550,breast_glands,breast_glands
434,4550,2550,breast_glands,breast_glands
435,4600,2550,unknown,breast_glands
436,4650,2550,unknown,breast_glands
437,4700,2550,unknown,breast_glands
438,4750,2550,unknown,breast_glands
439,4800,2550,unknown,breast_glands
440,4850,2550,unknown,connective_tissue
441,4900,2550,unknown,connective_tissue
442,4950,2550,unknown,connective_tissue
443,5000,2550,connective_tissue,connective_tissue
444,5050,2550,connective_tissue,connective_tissue
445,5100,2550,connective_tissue,connective_tissue
446,5150,2550,connective_tissue,connective_tissue
447,5200,2550,connective_tissue,connective_tissue
448,5250,2550,connective_tissue,connective_tissue
449,5300,2550,connective_tissue,connective_tissue
450,5350,2550,connective_tissue,connective_tissue
451,5400,2550,connective_tissue,connective_tissue
452,5450,2550,connective_tissue,connective_tissue
453,5500,2550,connective_tissue,connective_tissue
454,5550,2550,connective_tissue,connective_tissue
455,5600,2550,connective_tissue,connective_tissue
456,5650,2550,connective_tissue,connective_tissue
457,5700,2550,connective_tissue,connective_tissue
458,5750,2550,connective_tissue,connective_tissue
459,5800,2550,connective_tissue,connective_tissue
460,5850,2550,connective_tissue,connective_tissue
461,5900,2550,connective_tissue,connective_tissue
462,5950,2550,connective_tissue,connective_tissue
463,6000,2550,connective_tissue,connective_tissue
464,6050,2550,connective_tissue,connective_tissue
465,6100,2550,connective_tissue,connective_tissue
466,6150,2550,connective_tissue,connective_tissue
467,6200,2550,connective_tissue,connective_tissue
468,6250,2550,connective_tissue,connective_tissue
469,6300,2550,connective_tissue,connective_tissue
470,6350,2550,connective_tissue,connective_tissue
471,6400,2550,connective_tissue,connective_tissue
472,6450,2550,connective_tissue,connective_tissue
473,6500,2550,connective_tissue,connective_tissue
474,6550,2550,connective_tissue,connective_tissue
475,6600,2550,connective_tissue,connective_tissue
476,6650,2550,connective_tissue,connective_tissue
477,6700,2550,connective_tissue,connective_tissue
478,6750,2550,connective_tissue,connective_tissue
479,6800,2550,connective_tissue,connective_tissue
480,6850,2550,connective_tissue,connective_tissue
481,6900,2550,connective_tissue,connective_tissue
482,6950,2550,unknown,connective_tissue
483,7000,2550,unknown,connective_tissue
484,7050,2550,unknown,connective_tissue
485,7100,2550,unknown,connective_tissue
486,7150,2550,unknown,connective_tissue
487,1100,2600,unknown,connective_tissue
488,1150,2600,unknown,connective_tissue
489,1250,2600,unknown,connective_tissue
490,1300,2600,unknown,connective_tissue
491,1350,2600,unknown,connective_tissue
492,1400,2600,unknown,connective_tissue
493,1450,2600,unknown,connective_tissue
494,1500,2600,unknown,adipose_tissue
495,1550,2600,unknown,adipose_tissue
496,1600,2600,unknown,adipose_tissue
497,1650,2600,unknown,adipose_tissue
498,1700,2600,unknown,adipose_tissue
499,1750,2600,unknown,adipose_tissue
500,1800,2600,unknown,adipose_tissue
501,1850,2600,unknown,adipose_tissue
502,1900,2600,unknown,connective_tissue
503,1950,2600,unknown,connective_tissue
504,2000,2600,unknown,connective_tissue
505,2050,2600,unknown,connective_tissue
506,2100,2600,unknown,connective_tissue
507,2150,2600,unknown,connective_tissue
508,2200,2600,unknown,connective_tissue
509,2250,2600,unknown,connective_tissue
510,2300,2600,unknown,connective_tissue
511,2350,2600,unknown,connective_tissue
512,2400,2600,unknown,connective_tissue
513,2450,2600,unknown,connective_tissue
514,2500,2600,unknown,connective_tissue
515,2550,2600,unknown,connective_tissue
516,2600,2600,unknown,connective_tissue
517,2650,2600,unknown,connective_tissue
518,2700,2600,unknown,connective_tissue
519,2750,2600,unknown,connective_tissue
520,2800,2600,unknown,connective_tissue
521,2850,2600,unknown,connective_tissue
522,2900,2600,unknown,connective_tissue
523,2950,2600,unknown,connective_tissue
524,3000,2600,unknown,connective_tissue
525,3050,2600,unknown,connective_tissue
526,3100,2600,unknown,connective_tissue
527,3150,2600,unknown,connective_tissue
528,3200,2600,unknown,connective_tissue
529,3250,2600,unknown,connective_tissue
530,3300,2600,unknown,connective_tissue
531,3350,2600,unknown,connective_tissue
532,3400,2600,unknown,connective_tissue
533,3450,2600,unknown,connective_tissue
534,3500,2600,unknown,connective_tissue
535,3550,2600,unknown,connective_tissue
536,3600,2600,unknown,connective_tissue
537,3650,2600,unknown,connective_tissue
538,3700,2600,unknown,connective_tissue
539,3750,2600,unknown,connective_tissue
540,3800,2600,unknown,connective_tissue
541,3850,2600,unknown,connective_tissue
542,3900,2600,unknown,connective_tissue
543,3950,2600,unknown,connective_tissue
544,4000,2600,unknown,connective_tissue
545,4050,2600,unknown,connective_tissue
546,4100,2600,unknown,connective_tissue
547,4150,2600,unknown,connective_tissue
548,4200,2600,unknown,connective_tissue
549,4250,2600,unknown,connective_tissue
550,4300,2600,unknown,connective_tissue
551,4350,2600,unknown,breast_glands
552,4400,2600,breast_glands,breast_glands
553,4450,2600,breast_glands,breast_glands
554,4500,2600,breast_glands,breast_glands
555,4550,2600,breast_glands,breast_glands
556,4600,2600,breast_glands,breast_glands
557,4650,2600,breast_glands,breast_glands
558,4700,2600,breast_glands,breast_glands
559,4750,2600,unknown,breast_glands
560,4800,2600,unknown,breast_glands
561,4850,2600,unknown,connective_tissue
562,4900,2600,unknown,connective_tissue
563,4950,2600,connective_tissue,connective_tissue
564,5000,2600,connective_tissue,connective_tissue
565,5050,2600,connective_tissue,connective_tissue
566,5100,2600,connective_tissue,connective_tissue
567,5150,2600,connective_tissue,connective_tissue
568,5200,2600,connective_tissue,connective_tissue
569,5250,2600,connective_tissue,connective_tissue
570,5300,2600,connective_tissue,connective_tissue
571,5350,2600,connective_tissue,connective_tissue
572,5400,2600,connective_tissue,connective_tissue
573,5450,2600,connective_tissue,connective_tissue
574,5500,2600,connective_tissue,connective_tissue
575,5550,2600,connective_tissue,connective_tissue
576,5600,2600,connective_tissue,connective_tissue
577,5650,2600,connective_tissue,connective_tissue
578,5700,2600,connective_tissue,connective_tissue
579,5750,2600,connective_tissue,connective_tissue
580,5800,2600,connective_tissue,connective_tissue
581,5850,2600,connective_tissue,connective_tissue
582,5900,2600,connective_tissue,connective_tissue
583,5950,2600,connective_tissue,connective_tissue
584,6000,2600,connective_tissue,connective_tissue
585,6050,2600,connective_tissue,connective_tissue
586,6100,2600,connective_tissue,connective_tissue
587,6150,2600,connective_tissue,connective_tissue
588,6200,2600,connective_tissue,connective_tissue
589,6250,2600,connective_tissue,connective_tissue
590,6300,2600,connective_tissue,connective_tissue
591,6350,2600,connective_tissue,connective_tissue
592,6400,2600,connective_tissue,connective_tissue
593,6450,2600,connective_tissue,connective_tissue
594,6500,2600,connective_tissue,connective_tissue
595,6550,2600,connective_tissue,connective_tissue
596,6600,2600,connective_tissue,connective_tissue
597,6650,2600,connective_tissue,connective_tissue
598,6700,2600,connective_tissue,connective_tissue
599,6750,2600,connective_tissue,connective_tissue
600,6800,2600,connective_tissue,connective_tissue
601,6850,2600,connective_tissue,connective_tissue
602,6900,2600,connective_tissue,connective_tissue
603,6950,2600,connective_tissue,connective_tissue
604,7000,2600,connective_tissue,connective_tissue
605,7050,2600,connective_tissue,connective_tissue
606,7100,2600,connective_tissue,connective_tissue
607,7150,2600,connective_tissue,connective_tissue
608,7200,2600,connective_tissue,connective_tissue
609,1250,2650,unknown,connective_tissue
610,1300,2650,unknown,connective_tissue
611,1350,2650,unknown,connective_tissue
612,1400,2650,unknown,connective_tissue
613,1450,2650,unknown,connective_tissue
614,1500,2650,unknown,adipose_tissue
615,1550,2650,unknown,adipose_tissue
616,1600,2650,unknown,adipose_tissue
617,1650,2650,unknown,adipose_tissue
618,1700,2650,unknown,adipose_tissue
619,1750,2650,unknown,connective_tissue
620,1800,2650,unknown,adipose_tissue
621,1850,2650,unknown,connective_tissue
622,1900,2650,unknown,connective_tissue
623,1950,2650,unknown,connective_tissue
624,2000,2650,unknown,connective_tissue
625,2050,2650,unknown,connective_tissue
626,2100,2650,unknown,connective_tissue
627,2150,2650,unknown,connective_tissue
628,2200,2650,unknown,connective_tissue
629,2250,2650,unknown,connective_tissue
630,2300,2650,unknown,connective_tissue
631,2350,2650,unknown,connective_tissue
632,2400,2650,unknown,connective_tissue
633,2450,2650,unknown,connective_tissue
634,2500,2650,unknown,connective_tissue
635,2550,2650,unknown,connective_tissue
636,2600,2650,unknown,connective_tissue
637,2650,2650,unknown,connective_tissue
638,2700,2650,unknown,connective_tissue
639,2750,2650,unknown,connective_tissue
640,2800,2650,unknown,connective_tissue
641,2850,2650,unknown,connective_tissue
642,2900,2650,unknown,connective_tissue
643,2950,2650,unknown,connective_tissue
644,3000,2650,unknown,connective_tissue
645,3050,2650,unknown,connective_tissue
646,3100,2650,unknown,connective_tissue
647,3150,2650,unknown,connective_tissue
648,3200,2650,unknown,connective_tissue
649,3250,2650,unknown,connective_tissue
650,3300,2650,unknown,connective_tissue
651,3350,2650,unknown,connective_tissue
652,3400,2650,unknown,connective_tissue
653,3450,2650,unknown,connective_tissue
654,3500,2650,unknown,connective_tissue
655,3550,2650,unknown,connective_tissue
656,3600,2650,unknown,connective_tissue
657,3650,2650,unknown,connective_tissue
658,3700,2650,unknown,connective_tissue
659,3750,2650,unknown,connective_tissue
660,3800,2650,unknown,connective_tissue
661,3850,2650,unknown,connective_tissue
662,3900,2650,unknown,connective_tissue
663,3950,2650,unknown,connective_tissue
664,4000,2650,unknown,connective_tissue
665,4050,2650,unknown,connective_tissue
666,4100,2650,unknown,connective_tissue
667,4150,2650,unknown,connective_tissue
668,4200,2650,unknown,connective_tissue
669,4250,2650,unknown,connective_tissue
670,4300,2650,unknown,connective_tissue
671,4350,2650,breast_glands,connective_tissue
672,4400,2650,breast_glands,breast_glands
673,4450,2650,breast_glands,breast_glands
674,4500,2650,breast_glands,breast_glands
675,4550,2650,breast_glands,breast_glands
676,4600,2650,breast_glands,breast_glands
677,4650,2650,breast_glands,breast_glands
678,4700,2650,breast_glands,breast_glands
679,4750,2650,breast_glands,breast_glands
680,4800,2650,unknown,breast_glands
681,4850,2650,unknown,connective_tissue
682,4900,2650,connective_tissue,connective_tissue
683,4950,2650,connective_tissue,connective_tissue
684,5000,2650,connective_tissue,connective_tissue
685,5050,2650,connective_tissue,connective_tissue
686,5100,2650,connective_tissue,connective_tissue
687,5150,2650,connective_tissue,connective_tissue
688,5200,2650,connective_tissue,connective_tissue
689,5250,2650,connective_tissue,connective_tissue
690,5300,2650,connective_tissue,connective_tissue
691,5350,2650,connective_tissue,connective_tissue
692,5400,2650,connective_tissue,connective_tissue
693,5450,2650,connective_tissue,connective_tissue
694,5500,2650,connective_tissue,connective_tissue
695,5550,2650,connective_tissue,connective_tissue
696,5600,2650,connective_tissue,connective_tissue
697,5650,2650,connective_tissue,connective_tissue
698,5700,2650,connective_tissue,connective_tissue
699,5750,2650,connective_tissue,connective_tissue
700,5800,2650,connective_tissue,connective_tissue
701,5850,2650,connective_tissue,connective_tissue
702,5900,2650,connective_tissue,connective_tissue
703,5950,2650,connective_tissue,connective_tissue
704,6000,2650,connective_tissue,connective_tissue
705,6050,2650,connective_tissue,connective_tissue
706,6100,2650,connective_tissue,connective_tissue
707,6150,2650,connective_tissue,connective_tissue
708,6200,2650,connective_tissue,connective_tissue
709,6250,2650,connective_tissue,connective_tissue
710,6300,2650,connective_tissue,connective_tissue
711,6350,2650,connective_tissue,connective_tissue
712,6400,2650,connective_tissue,connective_tissue
713,6450,2650,connective_tissue,connective_tissue
